"","log2fc.line.logcbc","pvalue.line.logcbc","qvalue.line.logcbc","log2fc.line.cbc","pvalue.line.cbc","qvalue.line.cbc"
"ENSSSCG00000015476",0.0169064158232979,0.902046102936299,0.569343384450703,0.0238183334857095,0.858628312206619,0.573322252143401
"ENSSSCG00000015477",0.816279649862899,0.0338747902160493,0.116429618422914,0.376059691339816,0.333706858453468,0.379870233028754
"ENSSSCG00000015480",0.0669278864890999,0.253095090738029,0.307476667846807,0.0592649617282851,0.302139626550648,0.365105719967503
"ENSSSCG00000015482",0.0397328674834069,0.56572121119044,0.456005527547487,0.00136740364869977,0.983579607697394,0.604910211144763
"ENSSSCG00000015483",0.10706129949524,0.0370289308337608,0.120939631178388,0.10014302604391,0.0889715987371242,0.20954268216426
"ENSSSCG00000015484",0.416515596497594,0.221820793479577,0.288145685043855,0.439617821547943,0.184609144593179,0.288425130654184
"ENSSSCG00000015485",0.0630946394354493,0.28148390709664,0.324233608537313,0.0283278893644365,0.615642553652092,0.499404218774282
"ENSSSCG00000015486",0.0158047722109545,0.767115231879172,0.529470748002193,0.00545572080276312,0.913752978790542,0.588022332787862
"ENSSSCG00000015487",0.926104046469765,0.00305706658087557,0.0389563339569113,0.934723894030254,0.00219831330541431,0.0419474069502527
"ENSSSCG00000015488",0.713763916547495,0.00502483050919378,0.0489441870221218,0.766280358894337,0.00306147056173312,0.0487229783016249
"ENSSSCG00000015492",0.141480514094711,0.0792030142434306,0.170597665077884,0.15479505549241,0.0514286150543551,0.165077229789837
"ENSSSCG00000015493",0.0217926668712404,0.871621304668091,0.561473006452583,0.00700754343205082,0.957540273524112,0.598745067197432
"ENSSSCG00000015494",0.312794490421535,0.0762361761999213,0.167549509947973,0.285487547672834,0.0840106940691463,0.203959750612533
"ENSSSCG00000015496",0.0133467815380908,0.959908869009318,0.584812503711762,0.165094585337587,0.520540993944115,0.467032102039341
"ENSSSCG00000015497",0.0342471147818663,0.439541237936422,0.403914739008763,0.0232895908100978,0.602683185536816,0.495491607698975
"ENSSSCG00000015498",0.298881214416646,0.0410756348258012,0.125236879079921,0.284703224156027,0.0383608989750723,0.144402837763889
"ENSSSCG00000015499",0.0256496808400088,0.682001065694717,0.49937603142974,0.019860032298532,0.766096947794933,0.547525814017399
"ENSSSCG00000015503",0.0248410356483673,0.768813617411893,0.530040785978125,0.00297426316508094,0.971067505212104,0.602258354298776
"ENSSSCG00000015504",0.0569869276501606,0.406680686907753,0.389233147244328,0.0465657112575835,0.462305415924005,0.440059902402721
"ENSSSCG00000015509",0.119857785498385,0.0336078764402523,0.116004459871894,0.0785349400251588,0.167869742302885,0.276031143641587
"ENSSSCG00000015519",0.0243535443985908,0.78718098064039,0.535262508056006,0.0527850761590383,0.543702533775951,0.474107595318735
"ENSSSCG00000015520",0.0338756059805949,0.769915762653921,0.530549759877784,0.0968701971065705,0.40229008172863,0.413356173682967
"ENSSSCG00000015523",0.271414664259035,0.0123956505985117,0.0726950074345691,0.272806456126502,0.018544610014958,0.105969200085474
"ENSSSCG00000015524",0.0176458571583153,0.864806539652463,0.559400148541833,0.0260183977382894,0.798265845104917,0.557566471081203
"ENSSSCG00000015525",0.2212545339658,0.275412083349717,0.321137889894344,0.190132881194297,0.348871684116463,0.387891453240449
"ENSSSCG00000015530",0.0163876363928185,0.852232039169977,0.555803503806507,0.0034443644202531,0.969046706891462,0.601882368807451
"ENSSSCG00000015531",0.307927911132351,0.0692519701031643,0.159866602652163,0.236432174234727,0.149671133172365,0.261941992543119
"ENSSSCG00000015534",0.00810249833657286,0.889316487252302,0.566531206566805,0.00960430621645371,0.866679955081658,0.575580756815307
"ENSSSCG00000015535",0.163254978810185,0.108893691043215,0.200432852723505,0.215881887522901,0.0421096843585547,0.149846708267235
"ENSSSCG00000015537",0.0189846879288236,0.787663239240299,0.53544133721686,0.00462191163757648,0.945760845595193,0.59617608198686
"ENSSSCG00000015539",0.00378457056198661,0.956229951645507,0.583682186008184,0.00963498401775741,0.902731952553141,0.58467702875552
"ENSSSCG00000015540",0.333326368665185,0.0504690625869285,0.137900849422305,0.306463036406913,0.061396824021708,0.178645940556238
"ENSSSCG00000015541",0.0251543717995821,0.754769379949422,0.524463675843743,0.0856516636904329,0.373428526320178,0.399206142185927
"ENSSSCG00000015543",0.142363096434189,0.552734643171627,0.451583475980643,0.180815048092108,0.441399029438121,0.430194302249432
"ENSSSCG00000015545",0.250755017862898,0.083664464302224,0.174710382344088,0.254478581591461,0.0713511353601721,0.188948347390031
"ENSSSCG00000015549",0.119916553878888,0.463916275236755,0.414973422689604,0.158166301114847,0.313369811215642,0.370593863698498
"ENSSSCG00000015550",0.591445244231532,0.0432392282572622,0.128539335805791,0.498831894812396,0.086186214348388,0.206163378102316
"ENSSSCG00000015552",0.0459226164376976,0.811646373140881,0.543012432054449,0.0166774916355098,0.929171530332013,0.592255466026948
"ENSSSCG00000015553",0.144583974371017,0.321091801185192,0.345907969652734,0.0567773861282189,0.711992800364866,0.531485834689231
"ENSSSCG00000015555",0.0205745466272793,0.911662556774497,0.572086656309838,0.0173210489230963,0.92283659296522,0.591232258742826
"ENSSSCG00000015557",0.98942805467403,0.0008161081983864,0.022970767437208,0.82894195507053,0.00298713939801276,0.0485734841242075
"ENSSSCG00000015558",0.0381057375395342,0.395989528494214,0.384737524485073,0.0625948617165561,0.42770995541804,0.423800565177763
"ENSSSCG00000015559",0.0385747614465033,0.709558161984436,0.508721380887739,0.0580568834119263,0.551234638152256,0.477189706907482
"ENSSSCG00000015560",0.0129056859791808,0.810670135270277,0.542850182677747,0.0215627059994114,0.6777842832269,0.520890418014714
"ENSSSCG00000015563",0.163438132702906,0.518044296483749,0.437088164517599,0.169254052877698,0.475346547032022,0.446121978895799
"ENSSSCG00000015564",0.136076798746489,0.30421572704764,0.336223870554472,0.175421309116864,0.166660515074583,0.275131461654796
"ENSSSCG00000015565",0.725998513165567,0.00105234903347284,0.025235606756635,0.728498530088402,0.00101126511898464,0.0313254488926241
"ENSSSCG00000015566",0.218517138180526,0.110055962465248,0.201537998883595,0.186178710965926,0.145924032665428,0.259328050448421
"ENSSSCG00000015567",0.287653293440054,0.0526014295774286,0.140463158102364,0.170340988536499,0.233657391359463,0.324439815735805
"ENSSSCG00000015568",0.0777842138894728,0.187329519602772,0.264568833118481,0.0703681831924311,0.216331617790718,0.31267675576793
"ENSSSCG00000015569",0.0287105307122159,0.645730229552668,0.487054688897882,0.0207048596830889,0.742636824168742,0.541046405452634
"ENSSSCG00000015570",0.318610030401691,0.0126582045359633,0.0732038889398524,0.271088183098563,0.0218780806630657,0.113648877330041
"ENSSSCG00000015576",0.0240014225608754,0.64573784259742,0.487054688897882,0.00622403782323951,0.906272602234624,0.586003612575303
"ENSSSCG00000015577",0.0512555718914874,0.337794773817634,0.35559911929683,0.0731223608255213,0.218076372642665,0.314069736593431
"ENSSSCG00000015578",0.217964134071705,0.577769285897934,0.460572782306828,0.00956908577048866,0.979950217764131,0.604338991580155
"ENSSSCG00000015579",0.065890936235716,0.637414514007724,0.484313723332673,0.0720176116623629,0.597607491798974,0.493879575589031
"ENSSSCG00000015581",0.162178615650774,0.163709563607469,0.246748844017313,0.0762846527857853,0.505857857383819,0.460822892854825
"ENSSSCG00000015583",0.00237091478853458,0.97572280160625,0.588142287675662,0.0366039869098502,0.659656645399804,0.515163051533779
"ENSSSCG00000015586",0.0882905650915207,0.145204652983883,0.231686290438103,0.0948808880377706,0.108105062612754,0.227781934744619
"ENSSSCG00000015587",0.014937626426903,0.905260755804726,0.570384694020437,0.0509762346559354,0.67168471780523,0.519032539637311
"ENSSSCG00000015588",0.0124065909673242,0.795685397531863,0.538220543267697,0.00730248202748736,0.886437716244857,0.581037546243882
"ENSSSCG00000015590",0.0138820913287731,0.818967515718243,0.544922020061523,0.00473166994129885,0.936851681024548,0.593702739887041
"ENSSSCG00000015592",0.284898076741242,0.0693958483757163,0.160048666087983,0.194158176808517,0.203982077440161,0.303699430583678
"ENSSSCG00000015593",0.0272196446350402,0.700361110702294,0.505658363575292,0.00234042429540715,0.973998346154376,0.602880182523724
"ENSSSCG00000015594",0.41684895128962,0.129352099697232,0.218159282697881,0.522257683559929,0.0619111936528194,0.179169513727858
"ENSSSCG00000015595",0.166285289343338,0.274824787316536,0.320760918914113,0.289720679688781,0.0941728087395456,0.214761705274327
"ENSSSCG00000015597",0.010674503445261,0.907568458748455,0.571029122418569,0.0389494396711364,0.670229063685063,0.518493473613018
"ENSSSCG00000015598",0.116004691942831,0.127669593791309,0.216696470020639,0.135811619125783,0.0747157365161035,0.19300350362638
"ENSSSCG00000015599",0.0667638930121145,0.156294368641555,0.240986875506966,0.082905403167978,0.0883164683091313,0.208722648642118
"ENSSSCG00000015600",0.138578053419544,0.360379755490774,0.367662890186899,0.0573749629214159,0.680908524954481,0.521715574768577
"ENSSSCG00000015601",0.0106523963468344,0.858364516516537,0.557707426506734,0.0358071447088697,0.530365960482879,0.470475981955173
"ENSSSCG00000015602",0.0722392383167845,0.341272593938358,0.35755636818204,0.0801276488488959,0.267127332536412,0.342202339922294
"ENSSSCG00000015603",0.251110558732718,0.02927937901161,0.108569009661565,0.216458977829508,0.0485845767681066,0.159705079694351
"ENSSSCG00000015604",0.339773317988243,0.0121720753446521,0.0723071557519471,0.23739419369892,0.0563812412247562,0.172699297445199
"ENSSSCG00000015606",0.0698125871509176,0.751888829841225,0.523801918551585,0.00435587008095497,0.983566052258117,0.604910211144763
"ENSSSCG00000015611",0.0553660377398573,0.349692417887076,0.362537719386965,0.0640111692052015,0.276982816841377,0.349381360872429
"ENSSSCG00000015613",0.0401189644455362,0.619169519049338,0.47698888237025,0.050213222859548,0.532291028123423,0.471277014795384
"ENSSSCG00000015614",0.0435343021433095,0.693543403921519,0.50308675800084,0.100613412044914,0.350916025795615,0.388866944140918
"ENSSSCG00000015616",0.202833470260441,0.368058254567232,0.371010049197335,0.233546077710026,0.286305417502531,0.355151662175611
"ENSSSCG00000015617",0.619265083285499,0.02050548414342,0.0909027006846121,0.707487695723215,0.0112511755587467,0.0843274480755762
"ENSSSCG00000015618",0.0653515541583372,0.810073308573367,0.542777510291093,0.0501270113046753,0.843466107725681,0.569518548996939
"ENSSSCG00000015622",0.0286535156959502,0.893424807632905,0.567194052982296,0.0123942699813167,0.952199587064674,0.597552947848021
"ENSSSCG00000015627",0.248996455956806,0.342457584600933,0.358180170981464,0.314295092834734,0.213691379441509,0.310612420952679
"ENSSSCG00000015631",0.231932231967183,0.0168884786373726,0.0825736151727431,0.152099864337495,0.146998921333483,0.260002821370171
"ENSSSCG00000015637",0.110461645209467,0.0932043640348985,0.184929880385323,0.0767949805085663,0.225444804006002,0.31897559599548
"ENSSSCG00000015638",0.163305189889263,0.403357314236248,0.388284011723524,0.300383894480346,0.097592879847108,0.217320581792195
"ENSSSCG00000015640",0.102594690795711,0.584820943968715,0.463943842329704,0.0140066787028379,0.937249782936433,0.593702739887041
"ENSSSCG00000015644",0.128534381916232,0.102099965869261,0.193918965877798,0.13872615528528,0.0677174164173766,0.185727490806269
"ENSSSCG00000015645",0.135106499967006,0.143351264927559,0.230182978264736,0.160350475168712,0.0709120555811252,0.188226464069133
"ENSSSCG00000015647",0.0158848197572445,0.735337662130084,0.518284014012212,0.0418248538066467,0.380732172751729,0.40293459971483
"ENSSSCG00000015648",0.0236261160691556,0.650539404627111,0.488910542240375,0.00984546292738366,0.845619855608887,0.569804040796081
"ENSSSCG00000015649",0.224168696600986,0.158063247812827,0.242381379166073,0.263294344614456,0.117013266790443,0.235967189690168
"ENSSSCG00000015650",0.166741859732732,0.0931069068103205,0.18489494705727,0.107024445113181,0.25780847311232,0.336497442887092
"ENSSSCG00000015652",0.660135560990739,0.00255565993849327,0.0358974199453101,0.577570954633396,0.0116876162090285,0.0860466232711939
"ENSSSCG00000015656",0.290193261993446,0.0117187250176486,0.0711319778340202,0.162445388172481,0.156422201580077,0.26772227211905
"ENSSSCG00000015659",0.255527396085691,0.222229109211731,0.288296385367683,0.23016076644607,0.240060238492058,0.32924589068629
"ENSSSCG00000015660",0.11060556198128,0.340594095934355,0.357284749782655,0.00449809476243982,0.969821129614139,0.601963492615863
"ENSSSCG00000015661",0.26589901756722,0.127748564293697,0.216780035777712,0.263791040111546,0.114660465071919,0.233716768464037
"ENSSSCG00000015662",0.575150618039929,0.0108518356132041,0.0685527570366188,0.424571501688928,0.0328308401366648,0.135837764314835
"ENSSSCG00000015664",0.0369242662321545,0.680325053239271,0.498900476623507,0.0123312520943925,0.877432906841807,0.578965862682995
"ENSSSCG00000015667",0.10253113928924,0.15965574219345,0.243720768223734,0.0436292083508013,0.58943945293782,0.490489165421615
"ENSSSCG00000015668",0.0879456843317228,0.225130248032307,0.29022095634934,0.0758100045473687,0.30723286085268,0.367837614943665
"ENSSSCG00000015669",0.116501964771836,0.592901480237915,0.466866687290386,0.216093046690147,0.319753809903717,0.3724731217057
"ENSSSCG00000015670",0.0448304286052302,0.460117683082631,0.413136828386794,0.00305364117606672,0.964680500357225,0.600816831196673
"ENSSSCG00000015671",0.0848288351057469,0.150377082201952,0.2357630982487,0.0454633896055731,0.414652173083557,0.419492418852128
"ENSSSCG00000015673",0.0846735847160423,0.438951848737042,0.403700379808954,0.0184089546732585,0.85707072420652,0.572868644540726
"ENSSSCG00000015683",0.133182462333816,0.0232385362577299,0.0965293044551856,0.137001495135118,0.0278821923870409,0.125562190882039
"ENSSSCG00000015688",0.49507914705138,0.00834152821871725,0.0614203762077702,0.364203749400125,0.0346680506102359,0.139193246679852
"ENSSSCG00000015689",0.0465823676982013,0.414295617275203,0.392286667091341,0.0500528788320425,0.380092987820888,0.402782433156161
"ENSSSCG00000015690",0.00909735083348476,0.848121165162275,0.554046450055395,0.0133624884462234,0.765408620740231,0.547364287975679
"ENSSSCG00000015692",0.0448063848754393,0.655684272417826,0.491156837846891,0.0774080620613676,0.426135728745682,0.423025248973816
"ENSSSCG00000015694",0.00663837309404833,0.935996634548224,0.578435840298187,0.00368197061040403,0.963884172209007,0.600520873573494
"ENSSSCG00000015695",0.000122230750358291,0.997830911074861,0.593084985057948,0.0179862034129638,0.699974477187149,0.527696945107829
"ENSSSCG00000015697",0.291958964823639,0.0501383386483256,0.137771763568147,0.224584259450198,0.112524415331004,0.23186849219722
"ENSSSCG00000015700",0.512213122049896,0.0504452057542979,0.137900849422305,0.54607287854911,0.0359296436128977,0.140765471356623
"ENSSSCG00000015701",0.415840744464589,0.0054173744739584,0.0503868714284825,0.346076117632671,0.0128668301759366,0.0895291997358193
"ENSSSCG00000015706",1.1026527132307,0.00820149089968369,0.0608847949681203,1.2133766128963,0.00248849655833272,0.0440046199913209
"ENSSSCG00000015707",1.33252562289506,0.00205396941818903,0.0330259097128211,1.25021974934158,0.00216499772487833,0.0417920405656378
"ENSSSCG00000015709",0.180015105986449,0.014149574653767,0.0762943403554237,0.147510925056868,0.0584196751014174,0.175352796853372
"ENSSSCG00000015710",0.0569502740976101,0.2672529086252,0.316278517838229,0.0378854794971383,0.438421839817361,0.428960364371373
"ENSSSCG00000015712",0.00153952456563744,0.977624430597048,0.588142287675662,0.00502534543656972,0.92459564639933,0.591564060821742
"ENSSSCG00000015714",0.0166664359459888,0.721108028587919,0.513311433495371,0.000166110795890866,0.997089729025477,0.608684045286572
"ENSSSCG00000015718",0.00703560529824699,0.936050426337134,0.578435840298187,0.030050926777674,0.733681530595776,0.538561123538411
"ENSSSCG00000015720",0.0551782391152451,0.46988895361745,0.417997617067872,0.00849552617078655,0.911016532339275,0.587499238028949
"ENSSSCG00000015721",0.0814188286858098,0.0806998978091961,0.171767081760303,0.0502853130938134,0.272896162842531,0.346152840098717
"ENSSSCG00000015724",0.485245455762141,0.142999679669171,0.229933335385256,0.415491027517463,0.154646390082438,0.266215879835378
"ENSSSCG00000015729",0.0960337797910693,0.187072005018975,0.264549935322663,0.0906183483319444,0.194657945289292,0.295702971316796
"ENSSSCG00000015730",0.0696366611617288,0.162975185942145,0.246484006739024,0.049784394304846,0.289135770806569,0.357004880428051
"ENSSSCG00000015731",0.00152393872574222,0.9750968047859,0.588142287675662,0.00637054566729385,0.895425131170197,0.582821091294211
"ENSSSCG00000015734",0.133711314670712,0.57946406660401,0.461419229442188,0.177035770882894,0.451478267762588,0.435356122581431
"ENSSSCG00000015735",0.100775523840169,0.45174277871006,0.409206542420792,0.0924155305371593,0.508492315013391,0.461750722717177
"ENSSSCG00000015737",0.0777878523462049,0.304531041850477,0.336470338752649,0.0763364352961119,0.301726816810147,0.364665792493116
"ENSSSCG00000015738",0.931568101699576,0.0280230823057355,0.106123776627954,0.800578352283335,0.0366847928446451,0.141453530212217
"ENSSSCG00000015739",0.812994199887424,0.091601556186419,0.183471777823843,0.647965035414637,0.116208713199227,0.235048738553673
"ENSSSCG00000015742",0.367441053023109,0.0387000381513605,0.122959528707317,0.37638507074625,0.0298401987787174,0.129694762849974
"ENSSSCG00000015743",0.102974885050228,0.497458186315566,0.428812838860173,0.00706495798387268,0.96241395095343,0.600233414208098
"ENSSSCG00000015747",0.524593882817682,0.0393583467564615,0.123688839811987,0.452383323165643,0.056064626113296,0.172011240085092
"ENSSSCG00000015753",0.5088502895761,0.000951086898943077,0.0244997296582863,0.314101928067806,0.0564161563872755,0.172735509527966
"ENSSSCG00000015754",0.193346797185289,0.0245616566641593,0.0985982803313444,0.209835153774158,0.0119358962803904,0.0863657301949007
"ENSSSCG00000015755",0.231290286940345,0.0117848425952436,0.0712341494378559,0.177623659881885,0.0457659625531491,0.155056869738035
"ENSSSCG00000015756",0.40975305281186,0.123687401489301,0.212710817847842,0.233369562198567,0.35698673777613,0.391706146188273
"ENSSSCG00000015766",2.3129621510115,1.7821266817819e-07,0.000349331203499115,2.37150101428144,1.11114650036548e-07,0.000277045860757793
"ENSSSCG00000015769",0.102762143496872,0.0426269249930097,0.127637131670221,0.0695048754982062,0.131402191836853,0.248204140136278
"ENSSSCG00000015771",0.316446187906974,0.0304031228165891,0.110027931813519,0.21922786661333,0.118268876777376,0.237401601692479
"ENSSSCG00000015772",0.0858364138079382,0.203281139169699,0.275654669744625,0.0798373960444851,0.22104978388782,0.316314743686085
"ENSSSCG00000015775",0.117553700051273,0.158130956664296,0.242383236770966,0.140847691711653,0.084303040904675,0.204271702613207
"ENSSSCG00000015776",0.227819834848034,0.00456985322087777,0.047034301385322,0.245747430158436,0.00203909213199616,0.0412227274252196
"ENSSSCG00000015777",0.13374538206082,0.0303425491256324,0.110027931813519,0.139941170873064,0.0205047028747298,0.111141432973173
"ENSSSCG00000015779",0.0880535192841693,0.152054540226827,0.236904808346563,0.11031805552467,0.0756890766741598,0.19435437470742
"ENSSSCG00000015782",0.206121761116229,0.00902156107563112,0.063134875562087,0.219338425664207,0.00937835323713965,0.0781522874417149
"ENSSSCG00000015783",0.0328141574959362,0.834538859275454,0.550320061883135,0.0217791221807005,0.898160913761213,0.583738260051601
"ENSSSCG00000015784",0.0620369742678615,0.675101228537461,0.497320933310235,0.0190992443814762,0.90034706461992,0.584194127738142
"ENSSSCG00000015785",0.0917422621758509,0.37355676437131,0.373967153565895,0.166109274740683,0.111491578973176,0.230885108172579
"ENSSSCG00000015786",0.0971365889897728,0.617738592864539,0.476339574992859,0.0678797634945495,0.731313837979083,0.537667339107877
"ENSSSCG00000015789",0.0309450942762158,0.586435408625199,0.464528825000078,0.0247146529169482,0.664643205475195,0.516415412584861
"ENSSSCG00000015790",0.00108612883251241,0.983714797489903,0.589315364636071,3.38422011117793e-05,0.999477995319927,0.60893621766171
"ENSSSCG00000015792",0.114565636032506,0.606451676435437,0.472585004940068,0.0886973712031068,0.672806704840639,0.519158813997669
"ENSSSCG00000015793",0.102622425113906,0.210128562852013,0.281019486918212,0.0409159952178061,0.636081607208807,0.50709179631401
"ENSSSCG00000015794",0.0532104469694689,0.693931028913858,0.503208713894562,0.0986077510075781,0.462963210438552,0.440188739555151
"ENSSSCG00000015798",0.131848758536225,0.140429440863941,0.228307454036158,0.137424476041117,0.0929321695723226,0.213800259296568
"ENSSSCG00000015801",0.0618661684531626,0.604316164134263,0.471475260759715,0.0446264340919027,0.710152706298863,0.530928759931584
"ENSSSCG00000015802",0.325853040257362,0.0976335970503128,0.189346865694443,0.335771429489681,0.0723185657927321,0.189737941820286
"ENSSSCG00000015803",0.14934458256619,0.242638727345277,0.301181052672752,0.152485704127895,0.211380169765727,0.309115086969235
"ENSSSCG00000015808",0.282901899226879,0.0150350477102497,0.0782743080737756,0.261505834476157,0.0179875284680546,0.104057782630355
"ENSSSCG00000015811",0.153786998256208,0.15039476030216,0.2357630982487,0.117372499922536,0.25390977002729,0.335674280629927
"ENSSSCG00000015814",0.0667072941679015,0.386616982423412,0.380458666558676,0.0354214263050662,0.636696310362304,0.50710130200127
"ENSSSCG00000015815",0.0858934155086365,0.580314097961292,0.461765871018189,0.0580216935360694,0.700234426058954,0.527722271962164
"ENSSSCG00000015816",0.197683675329376,0.129449906615495,0.218159282697881,0.190439558190298,0.14227340135779,0.256639537670743
"ENSSSCG00000015817",0.044534960518435,0.739548498225667,0.519561853679511,0.0913824304550244,0.493471985168955,0.455194284959927
"ENSSSCG00000015818",0.119844436683936,0.135287468491826,0.223546294590236,0.0886032789304185,0.254454922179675,0.335749328128825
"ENSSSCG00000015819",0.127947907671801,0.104000670188088,0.195554523000042,0.0682200037966932,0.457316798193155,0.437767657417491
"ENSSSCG00000015820",0.0137999766445191,0.859916972745858,0.557912233804071,0.00167815684304665,0.98280115806662,0.604910211144763
"ENSSSCG00000015823",0.128047670070719,0.15024483030626,0.2357630982487,0.116832879534012,0.207502114670878,0.306318495705184
"ENSSSCG00000015826",0.00298226550212436,0.95220323274316,0.582394627627959,0.00250068584261524,0.958659968842514,0.59893862311705
"ENSSSCG00000015827",0.198281464399811,0.0817152894576934,0.1728182361899,0.160951382633444,0.137288029144284,0.2520178609619
"ENSSSCG00000015832",0.0342964558112947,0.489055273292654,0.425443071873919,0.0488816727896534,0.313355714816679,0.370593863698498
"ENSSSCG00000015833",0.0571021726669412,0.329397936883933,0.351171535519724,0.0653573601077462,0.261183278709266,0.338646372810766
"ENSSSCG00000015834",0.123207013362986,0.0655241791089414,0.155585803684863,0.115093911911428,0.0716925978269772,0.189128794583065
"ENSSSCG00000015836",0.0526754019898508,0.502681953784815,0.43092091287527,0.0291822750508956,0.747175396061852,0.542509885078872
"ENSSSCG00000015839",0.200802092776411,0.481610513444749,0.422928032979596,0.119086706775605,0.681016321803283,0.521715574768577
"ENSSSCG00000015840",0.0258175524111735,0.858709945735861,0.5577330278345,0.0141996834557363,0.916868164936067,0.589088977299586
"ENSSSCG00000015842",0.321425608755629,0.0552617556034707,0.144080264969223,0.351457687353282,0.0343283167509184,0.138611426261303
"ENSSSCG00000015843",0.0253984661311998,0.6945870345932,0.503389626890833,0.0153131468303537,0.813783616809068,0.561717258909929
"ENSSSCG00000015844",0.123993799722899,0.102574406576348,0.194124461044024,0.105393212314775,0.179690106861667,0.284491481517143
"ENSSSCG00000015845",0.0653820504952764,0.184142922509935,0.26228241046113,0.0492253982785797,0.264708663760742,0.340560853961189
"ENSSSCG00000015846",0.0861365449689072,0.486698075753682,0.424506936138351,0.0357177111831422,0.770663385945571,0.548930399634944
"ENSSSCG00000015849",0.0134717422745175,0.771653890298919,0.530994606407317,0.0120807991024747,0.822458871358326,0.563989031697862
"ENSSSCG00000015850",0.30567375096417,0.0186149575923424,0.0871514103903643,0.178705978958252,0.10810062820401,0.227781934744619
"ENSSSCG00000015851",0.228221524019971,0.00679919822610309,0.0559437416120672,0.189382663236655,0.0172382267886277,0.102534382208719
"ENSSSCG00000015853",0.282157101223837,0.0437234071070163,0.129360242617755,0.238774918509908,0.0729013522603145,0.19057574829363
"ENSSSCG00000015854",1.5495080850704,6.89383785033026e-05,0.00810581902079155,1.64765525333332,1.71827515940137e-05,0.00389475702797644
"ENSSSCG00000015857",0.107434087831519,0.381154152872815,0.377501585582768,0.0965481364734583,0.436850983048867,0.428150596594015
"ENSSSCG00000015859",0.0490301189302547,0.382447113046442,0.377975319465497,0.0419596496090427,0.444160965599041,0.431622743743826
"ENSSSCG00000015860",0.0565501991970181,0.603417070073752,0.471191672156796,0.000347814230220998,0.997205831474437,0.608684045286572
"ENSSSCG00000015861",0.00627953951144581,0.886208505056305,0.565912754192402,0.00167790339425061,0.969460314116679,0.601939333410207
"ENSSSCG00000015866",0.166053785533025,0.370224899396048,0.372164853364202,0.0421114210353993,0.807838372444581,0.559619310810458
"ENSSSCG00000015867",0.0709581297145685,0.177627019846298,0.258618129554526,0.0977026263829007,0.0554978261429193,0.17139708486748
"ENSSSCG00000015868",0.0495121388685688,0.259864875829441,0.311655442148704,0.066035469615994,0.131608555845055,0.248343087215189
"ENSSSCG00000015871",0.153242794875594,0.14593126245949,0.232293877279204,0.161220532664592,0.116555133532349,0.235312388346011
"ENSSSCG00000015872",0.102366805865131,0.195348269975246,0.270066370385486,0.108979820793798,0.1586885714985,0.269657667442809
"ENSSSCG00000015874",0.546375323538497,0.000328641801718321,0.0152526582915451,0.492915393404403,0.00151984744036415,0.0362052829742798
"ENSSSCG00000015878",0.0712079799185639,0.716596418262214,0.511353552185938,0.00497596475706897,0.977298036053787,0.603724306959342
"ENSSSCG00000015879",0.422250960303902,0.0236307124684176,0.0967093047908409,0.363426354796922,0.044639167735581,0.152963867264586
"ENSSSCG00000015880",0.706133484862304,0.000339799215202108,0.0152909646840949,0.672199251534463,0.000304996269106961,0.0172037500450679
"ENSSSCG00000015882",0.335629022061193,0.00667273879436103,0.0554666656908688,0.24350871198874,0.0363785935957517,0.141453530212217
"ENSSSCG00000015883",0.169747784399682,0.00589798103674433,0.0523069121141924,0.164296244404948,0.00891472742236399,0.0764498452137605
"ENSSSCG00000015884",0.438754272155646,0.0574182536457297,0.146151800777955,0.342727165153069,0.0973072093470614,0.217011903970191
"ENSSSCG00000015888",0.192139685582771,0.0223877823409573,0.09482807010054,0.154413340656403,0.0723028775209921,0.189737941820286
"ENSSSCG00000015889",0.0481672445862146,0.447954496853891,0.407680415471448,0.028363719849282,0.63150804542873,0.505234877274276
"ENSSSCG00000015892",0.105298273833068,0.166155773563067,0.248875198125078,0.0402017614996754,0.553817143474358,0.477913271018482
"ENSSSCG00000015894",0.0143066983586538,0.890439893512793,0.566531206566805,0.00073434700719032,0.994011161460664,0.607895580030489
"ENSSSCG00000015897",0.215209745368684,0.312138445700504,0.340846205685541,0.202005735177682,0.349451061970923,0.388106004980327
"ENSSSCG00000015907",0.285838687609014,0.0126433612175763,0.0732038889398524,0.217540012083587,0.0714867423857184,0.188948347390031
"ENSSSCG00000015909",0.477794846518934,0.017360421235272,0.0838815614810815,0.512339921433752,0.00882799496973896,0.0764498452137605
"ENSSSCG00000015917",0.445822705753717,0.0376108729848257,0.121522666342896,0.290072899072122,0.153768254462623,0.265404605094104
"ENSSSCG00000015922",0.667672437642119,0.00309646464419988,0.0391896306531547,0.50977699436812,0.0131173187710609,0.090326138225007
"ENSSSCG00000015924",0.0974694165399827,0.317367042210623,0.343723924783159,0.149273880063575,0.10720715948305,0.227093055389622
"ENSSSCG00000015931",0.0173114978435379,0.94445477716388,0.580480172458029,0.143383537722576,0.580612105662558,0.487482158531365
"ENSSSCG00000015933",0.0197869446805669,0.75474128108181,0.524463675843743,0.0269633734725024,0.680253729457211,0.521608376290355
"ENSSSCG00000015934",0.00392115394610467,0.95216259481325,0.582394627627959,0.0142860460189051,0.82420560798076,0.564751967278924
"ENSSSCG00000015936",0.136571545136296,0.342905805645904,0.358269961059132,0.113704226080461,0.425311880376089,0.422755794902392
